 82 169  .003  .000  .000  .000  .000  .000  .000    .05  -4.13  194.77     .00     .00     .00     .54     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 170  .001  .000  .002  .000  .002  .000  .001    .05  -5.56  200.46     .00     .00     .00    2.37     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 171  .001  .000  .002  .000  .000  .000  .000    .06  -5.14  208.09     .00     .00     .00     .45     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 172  .001  .000  .001  .000  .000  .000  .000    .07  -6.55  213.98     .00     .00     .00    2.18     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 173  .003  .000  .000  .000  .000  .000  .000    .07  -6.22  221.71     .00     .00     .00     .35     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 174  .000  .000  .001  .000  .000  .000  .000    .00  -7.54  227.86     .00     .00     .00    1.92     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 175  .000  .000  .001  .000  .000  .000  .001    .00  -7.26  235.70     .00     .00     .00     .24     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 176  .000  .000  .001  .000  .000  .000  .001    .00  -8.63  241.97     .00     .00     .00    1.80     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 177  .000  .000  .001  .000  .000  .000  .000    .00  -8.47  249.86     .00     .00     .00     .18     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 178  .000  .000  .001  .000  .000  .000  .000    .00  -9.76  256.39     .00     .00     .00    1.55     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 179  .000  .000 -.001  .000  .000  .000  .000    .18  -9.87  264.17     .00     .00     .00     .29     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 180  .000  .000  .000  .000 -.001  .000  .000    .17 -11.11  270.91     .00     .00     .00    1.33     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 181  .001  .000  .001  .000  .000  .000  .000    .13 -11.10  278.98     .00     .00     .00     .00     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 182  .000  .000  .001  .000  .000  .000  .000    .00 -12.07  286.15     .00     .00     .00     .90     .00     .00     .00   .000E+00  .000E+00      .00     .00
 82 183 -.001  .000  .002  .000  .001  .000  .000    .26 -12.42  294.02     .00     .00     .00     .20     .00     .00     .00   .000E+00  .000E+00      .00     .00
